id,scraper_version,created_at,updated_at,processed,zip_code,available_nationwide,utility_company,service_territory,program_name,program_category,program_type,program_level,consumer_rebate,funding_source,administrator,product_category,items,technologies,incentive_amount,maximum_amount,incentive_description,percent_value,percent_cap_min,percent_cap_max,per_unit_amount,max_units,financing_apr,financing_max_amount,financing_term_months,bill_credit_amount,bill_credit_duration,incentive_narrative,bonus_amount,bonus_percent,bonus_condition,average_savings,program_budget,project_cost_cap,recipient,income_limits,low_income_eligible,moderate_income_eligible,high_income_eligible,special_requirements,energy_audit_required,building_type,customer_type,eligibility_summary,application_process,application_url,contractor_required,instant_rebate_available,free_products_included,start_date,end_date,currently_active,program_url,source_page,additional_information,contact_email,contact_phone,program_details,notes,technical_details,source,state,incentive_format,unit_type,bill_credit_period,tax_exemption_type,image_url,image_urls,normalized_category,segment,portfolio,is_featured,seo_meta,faq_data,iq_context,image_focal_points,category_tag,category_filter,status,stackable_with_rebates,related_program_ids,while_funds_last,hide_related_incentives
4aee5e6a-3775-4dd0-9e58-3eff730a978d,1.0,2026-02-04 17:11:31.474581+00,2026-03-24 23:01:03.109019+00,true,90001,true,SoCalGas,Southern California Gas Company,SoCalGas Commercial Dishwashers Rebate,Commercial Food Service,Special Pricing,,,,,Commercial Food Service,All,,150.00,750.00,Special Pricing: $150 - $750 on Commercial Dishwashers,,,,,,,,,,,,,,,,,,Customers,,,,true,,false,New Construction,Commercial,,Purchase through participating retailers to receive instant rebate at point of sale. Visit program website for list of participating retailers.,,,true,,2023-01-01,2026-01-01,true,https://caenergywise.com/instant-rebates/,https://caenergywise.com/instant-rebates/,,heddy@energy-solution.com,(714) 787-1098,,,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/4aee5e6a-3775-4dd0-9e58-3eff730a978d.jpg?t=1774393263030,,Appliances,"[""Commercial""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
4e5cde80-8ba5-402b-82e5-d18a1baae8a2,1.0,2026-02-18 15:38:30.057111+00,2026-03-24 23:05:34.388738+00,true,10007,,Con Edison,Con Edison Service Territory,Multifamily Building Neighborhood Program Incentives,Multifamily Neighborhood Program,,,,,Willdan Energy Solutions (program implementation contractor),Multifamily Building Upgrades,"LED lighting for common areas, HVAC upgrades, elevator modernization, other energy-efficient building measures",,,,"If you own or manage a multifamily building with five or more units in Southeast Queens, you may qualify for incentives that cover up to 100% of the cost to upgrade common areas, along with special offers and bonus incentives on energy-efficient equipment such as LED lighting, HVAC, and elevator modernization.",,,,,,,,,,,,,,,,,,Property owner or building manager,,,,,Projects must be completed with a Participating Contractor. Incentives may cover up to 100% of total eligible cost but cannot exceed total project cost.,,,Multifamily,Multifamily buildings with five or more residential units located within the Southeast Queens Neighborhood Program boundary. Use the program map to confirm eligibility.,"1) Contact the program implementation contractor, Willdan Energy Solutions, to discuss your project. 2) Select a Participating Contractor from the program list. 3) The contractor will guide you through the application and submit required documents.",https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/program-application-fast-track.pdf?rev=d1e5d0959f6d4a5897bd7479bb4e67c5,true,,,,,true,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/multifamily-neighborhood-program,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/efficient-affordable-housing,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/neighborhood-program/2025-program-incentives.pdf,Multifamily@coned.com,1-844-316-4288,Neighborhood Program incentives are currently offered in Southeast Queens and can stack with the Market Rate or Affordable Multifamily programs. Incentives focus on common-area upgrades and may cover up to 100% of eligible costs.,Program area is limited to Southeast Queens per the 2024 program boundary map. Participating Contractor list is required; preferred contractors can apply to participate. Incentives cannot exceed total project cost.,,Con Edison,NY,free_product,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/4e5cde80-8ba5-402b-82e5-d18a1baae8a2.jpg?t=1774393534326,,,,,false,,,,,,,draft,false,[],false,false
4eb83aa4-f235-48d3-a442-786581cfc095,1.0,2026-02-04 15:09:41.793362+00,2026-03-24 23:15:25.397158+00,true,77494,true,USDA,Federal Service Territory,USDA - Rural Energy for America Program (REAP) Energy Audit and Renewable Energy Development Assistance (EA/REDA) Program,Financial Incentive,Grant Program,Federal,,,USDA,,"Energy audits, Renewable energy site assessments, Technical assistance","Renewable energy, Energy audits, Renewable energy development",,100000.00,"The Renewable Energy for America Program (REAP) Energy Audit and Renewable Energy Development Assistance Program (EA/REDA) provides assistance to agricultural producers and rural small businesses for energy audits and renewable energy technical assistance including renewable energy site assessments. Applicants must submit separate applications for assistance, limited to one energy audit and one REDA per fiscal year. The maximum aggregate amount of an energy audit and REDA grant in a Federal fiscal year is $100,000. Eligible project costs include salaries directly related to the project, travel expenses for conducting audits or assistance, office supplies, and administrative expenses up to 5% of the grant. Funds may not be used for construction-related activities, purchase or lease of equipment, payment of judgments or debt owed the government, costs to prepare an application, or political/lobbying activities. Land grant colleges and public universities are eligible; K-12 schools are not eligible. For more information visit the USDA website.",,,,,,,,,,,,,,,,,,"Local Government, Educational Institution, State Government, Federal Government, Tribal Government, Homeowner, Agricultural",,,,,,,,"Local Government, Schools, State Government, Federal Government, Tribal Government, Agricultural, Institutional",,Contact the program administrator or visit the program website to apply. Review eligibility requirements and Notice of Funding Availability for application due dates and solicitation details.,,,,,2003-10-01,,true,http://www.rd.usda.gov/programs-services/rural-energy-america-program-energy-audit-renewable-energy-development-assistance,http://programs.dsireusa.org/system/program/detail/5681,,,,,"Applicants limited to one energy audit and one REDA per fiscal year. Maximum aggregate grant amount per fiscal year: $100,000. Ineligible costs include construction-related activities, equipment purchase/lease, payment of judgments or debt owed to government, conflict-of-interest services, application preparation costs, and political or lobbying activities. Last updated: 2024-08-28.",,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/4eb83aa4-f235-48d3-a442-786581cfc095.jpg?t=1774394125334,,,"[""Government"",""Industrial""]",,false,,,,,,,draft,false,[],false,false
4f70d546-c930-45ea-9c09-13eea8d8743d,1.0,2026-02-04 17:25:33.235673+00,2026-03-24 22:45:25.714142+00,true,94063,true,Peninsula Clean Energy,San Mateo County and Los Banos,Heat Pump Water Heater (HPWH) rebates,,Rebate,Residential,true,,,Water Heaters,Heat Pump Water Heater,,500.00,,$500 for replacing an electric resistance water heater,,,,,,,,,,,,1000.00,,"Additional $1,000 for CARE/FERA customers (per HPWH rebate)",,,,Homeowner,,,,,,,,Residential,"Must live in San Mateo County or Los Banos, own the home, replace electric resistance water heater with qualified heat pump model, and submit proof old equipment was removed or disabled. Limit two HPWH rebates per electric account.",Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://www.peninsulacleanenergy.com/residential/home-upgrade-services/heat-pump-water-heaters-and-hvac-systems/,,info@PenCleanEnergy.com,1-866-966-0110,,"Rebates are limited to two per electric account for HPWH installations. Panel upgrade bonus of $1,000 available when tied to a heat pump installation within 6 months.",,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/4f70d546-c930-45ea-9c09-13eea8d8743d.jpg?t=1774392325397,,Water Heaters,"[""Residential""]","[""Energy Efficiency"",""Building Electrification""]",false,,,,,,,draft,false,[],false,false
4fe5b797-474e-44bc-9020-8e1d1bbc5b2e,1.0,2026-02-18 15:44:26.483234+00,2026-03-24 23:09:10.283184+00,true,10001,,Con Edison,Con Edison Service Territory,Multifamily Energy Efficiency Program (MFEEP) - Steam Boilers,,,Multifamily,,,,Boilers,Steam Boilers,,,,$4 per MBH for steam boilers with minimum Et or AFUE 82% for market rate buildings,,,,4.0000,,,,,,,,,,,,,MFEEP incentives capped at 70% of project cost,,,,,,,,,Commercial,Market rate multifamily; steam boilers minimum Et/AFUE 82%.,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/program-incentives.pdf?rev=b525f8cc16364724bf46e340dceb9e92&hash=1847E4D795BF94A9B2F770EF5E1A9E94,,,,,,,Con Edison,NY,per_unit,other,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/4fe5b797-474e-44bc-9020-8e1d1bbc5b2e.jpg?t=1774393750219,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
50f7cfcb-3cf2-460d-a341-c57de1c026fb,1.0,2026-02-04 17:10:20.31652+00,2026-03-24 22:47:54.42005+00,true,90001,true,Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),"Los Angeles Department of Water & Power (LADWP) Windows, Doors and Skylights Rebate",Building Products,Rebate,,,,,Building Products,All,,,,"Rebate: $2.00 /square foot on Windows, Doors and Skylights",,,,2.0000,,,,,,,,,,,,,,Customers,,,,true,,false,,Residential,,Submit rebate application after purchase. Visit program website for application form and requirements.,,,,,2024-01-01,,true,http://www.ladwp.com/crp,http://www.ladwp.com/crp,,felix.murguia@ladwp.com,213-367-5168,,,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/50f7cfcb-3cf2-460d-a341-c57de1c026fb.jpg?t=1774392474307,,,"[""Residential""]",,false,,,,,,,draft,false,[],false,false
51989868-43ba-423d-afd4-0b10dcf2220d,1.0,2026-02-18 15:32:30.049491+00,2026-03-24 23:25:00.643489+00,true,10007,,Con Edison,Con Edison Service Territory,Small Business & Nonprofit Energy Efficiency and Building Electrification Program - Gas Heating: Jacketed Insulation,Gas Heating,,Commercial,false,,Willdan Energy Solutions (program implementation partner),Insulation,Jacketed pipe insulation for gas heating systems,,,,$5 / therm for qualifying jacketed insulation for gas heating (shown per therm on factsheet; program applies incentives as an instant discount on contractor invoices).,,,,5.0000,,,,,,,,,,,,,,"Business, Nonprofit",,,,,,,,Commercial,Available to Con Edison small business and nonprofit customers in New York. Projects must be completed by a Participating Contractor. Incentive is typically applied as an instant discount on the invoice; checks available upon request.,"Choose a Participating Contractor from Con Edison’s approved list. The contractor will visit your facility, provide a quote, estimate how much Con Edison will cover, complete the work, and subtract the incentive directly from your invoice. You may request a check instead during application.",,true,true,,,,,https://www.coned.com/SmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/participating-contractors-list.xlsm,ConEd-SmallBiz@Willdan.com,,,Program page states: choose a contractor from the approved list; contractor estimates incentive and applies it as an instant discount; checks available upon request. FAQ indicates Con Edison may cover up to 70% of energy efficiency upgrades and up to 50% of heat pump installation; actual incentives depend on project specifics.,,Con Edison,NY,per_unit,mmbtu,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/51989868-43ba-423d-afd4-0b10dcf2220d.jpg?t=1774394700579,,Weatherization,"[""Commercial""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
54dff742-f514-4560-abb8-c5cbe38b8181,1.0,2026-02-18 15:44:27.719408+00,2026-03-25 03:01:27.099826+00,true,10001,,Con Edison,Con Edison Service Territory,Affordable Multifamily Energy Efficiency Program (AMEEP) - Storage Tank Water Heaters,,,Multifamily,,,,Water Heaters,"Storage Tank Water Heaters >70 gal, Et>90%",,,,"$6,000 per tank for storage tank water heaters with volume >70 gallons and Et >90% for affordable housing buildings",,,,6000.0000,,,,,,,,,,,,,AMEEP incentives capped at 85% of project cost,,,,,,,,,Commercial,Affordable housing multifamily; storage tank volume >70 gallons and Et >90%.,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/program-incentives.pdf?rev=b525f8cc16364724bf46e340dceb9e92&hash=1847E4D795BF94A9B2F770EF5E1A9E94,,,,,,,Con Edison,NY,per_unit,unit,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/54dff742-f514-4560-abb8-c5cbe38b8181.jpg?t=1774393858098,,Water Heaters,"[""Commercial""]","[""Energy Efficiency"",""Building Electrification""]",false,,,,,,,draft,false,[],false,false
5848ff8a-fe09-44a5-b596-0515e0fd765a,1.0,2026-02-17 17:21:19.995213+00,2026-03-24 23:07:15.721314+00,true,10001,,Con Edison,Con Edison Service Territory,Homes With Clean Heating - Federal,Weatherization,,,,,,Insulation and Air Sealing,,,1200.00,,"Federal $1,200 for Three-Family",,,,,,,,,,,,,,,,,,,,,,,,,,Residential,Homes with clean heating (geothermal or air-source heat pumps). Building Type: Three-Family.,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/savings-to-weatherize-your-home,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/weatherization/program-summary-translation.pdf,,,,Row labeled 'FEDERAL' in the Homes With Clean Heating table.,,Con Edison,NY,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/5848ff8a-fe09-44a5-b596-0515e0fd765a.jpg?t=1774393635647,,Weatherization,"[""Residential""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
585e36fc-c5e4-4273-a621-8840a2ec9fcb,1.0,2026-02-04 13:40:10.24041+00,2026-03-24 23:12:16.523869+00,true,77494,true,U.S. Internal Revenue Service,Federal Service Territory,Residential Energy Conservation Subsidy Exclusion (Personal),Financial Incentive,Personal Tax Exemption,Federal,,,U.S. Internal Revenue Service,Solar,"Solar Water Heat, Solar Space Heat, Solar Photovoltaics","Solar Water Heat, Solar Space Heat, Solar Photovoltaics",,,"According to Section 136 of the U.S. Code, energy conservation subsidies provided (directly or indirectly) to customers by public utilities are non-taxable. This exclusion does not apply to electricity-generating systems registered as ""qualifying facilities"" under the Public Utility Regulatory Policies Act of 1978 (PURPA). If a taxpayer claims federal tax credits or deductions for the energy conservation property, the investment basis for the purpose of claiming the deduction or tax credit must be reduced by the value of the energy conservation subsidy. The term ""energy conservation measure"" includes installations or modifications primarily designed to reduce consumption of electricity or natural gas, or to improve the management of energy demand. Eligible dwelling units include houses, apartments, condominiums, mobile homes, boats and similar properties.",,,,,,,,,,,,,,,,,,"Homeowner, Multifamily Property Owner",,,,,"Must meet definitions of ""energy conservation measure"" per Section 136; subsidies for qualifying facilities (PURPA) are excluded",,,"Residential, Multifamily Residential",,No application. Taxpayers should consult IRS guidance and a tax professional to determine applicability and basis adjustments when claiming credits or deductions.,,,,,1993-01-01,,true,http://www.irs.gov/publications/p525/index.html,http://programs.dsireusa.org/system/program/detail/666,,,(800) 829-1040,,Incentive Amount: 100% of subsidy. Authority: 26 USC § 136 (enacted 1992; effective 1993). Last updated: 2025-05-16.,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/585e36fc-c5e4-4273-a621-8840a2ec9fcb.jpg?t=1774393936460,,Solar,"[""Residential""]","[""Distributed Energy Resources""]",false,,,,,,,draft,false,[],false,false
